Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.24966622132927E+00001,0.21794589217425E-00002,0.16842735136770E-00002,0.13118244738651E+00000,0.12696666344480E+00000,0.67456866433089E+00000,0.15210547839814E-00002,0.21794589217425E-00002,0.17408871509298E-00002,-.56613637252872E-00004,0.20913483276184E+00002,0.99587206509674E+00000,0.29572785618596E+00000,0.19956096170390E+00001,0.86729949346820E-00003,0.88013409319884E-00003
0.25000000000000E+00001,0.21950900463564E-00002,0.17172659828665E-00002,0.13117701781602E+00000,0.12696018148448E+00000,0.67602764975420E+00000,0.15297546977939E-00002,0.21950900463564E-00002,0.17519054257846E-00002,-.34639442918149E-00004,0.21863082094476E+00002,0.99587525203972E+00000,0.29572173611468E+00000,0.19955878658338E+00001,0.86898876299918E-00003,0.88800107348525E-00003
0.25341908328562E+00001,0.23812705545750E-00002,0.21630765140797E-00002,0.13111622562632E+00000,0.12688318625701E+00000,0.69122662444337E+00000,0.16317416985317E-00002,0.23812705545750E-00002,0.18820757217241E-00002,0.28100079235559E-00003,0.22742238142887E+00002,0.99591296889275E+00000,0.29565320408245E+00000,0.19953520901019E+00001,0.88609319894563E-00003,0.99913490648314E-00003
0.25718925439309E+00001,0.24429441438382E-00002,0.16855750962026E-00002,0.13106541785169E+00000,0.12680640889313E+00000,0.70989369565084E+00000,0.16734493578809E-00002,0.24429441438382E-00002,0.19307235215731E-00002,-.24514842537048E-00003,0.27498755696102E+00002,0.99594755590537E+00000,0.29559591545632E+00000,0.19951220736528E+00001,0.90683891274093E-00003,0.10467323073538E-00002
0.26098299856568E+00001,0.23336065047920E-00002,0.19372360132423E-00002,0.13103357565224E+00000,0.12673795696585E+00000,0.73126222295668E+00000,0.16305252869456E-00002,0.23336065047920E-00002,0.18658530915683E-00002,0.71382921674022E-00004,0.26706687012023E+00002,0.99596584603746E+00000,0.29556000592349E+00000,0.19949219119794E+00001,0.92924492669406E-00003,0.95407263686044E-00003
0.26474497712378E+00001,0.22274543430367E-00002,0.23272311004960E-00002,0.13095753573113E+00000,0.12664787574176E+00000,0.74813508222481E+00000,0.15871891949924E-00002,0.22274543430367E-00002,0.18013669465680E-00002,0.52586415392803E-00003,0.29022457490465E+00002,0.99602428748779E+00000,0.29547423546014E+00000,0.19946133920525E+00001,0.94782462502785E-00003,0.87143223131238E-00003
0.26840066163447E+00001,0.22684677441245E-00002,0.13160910520930E-00002,0.13094402614016E+00000,0.12659631960712E+00000,0.75330814067700E+00000,0.16101830929667E-00002,0.22684677441245E-00002,0.18297412162777E-00002,-.51365016418468E-00003,0.29527576474155E+00002,0.99605014394941E+00000,0.29545899449293E+00000,0.19944266483469E+00001,0.95375826033951E-00003,0.88156525466648E-00003
0.27213727145303E+00001,0.24936663759292E-00002,0.10900783036319E-00002,0.13088121781585E+00000,0.12654183611875E+00000,0.75981013304101E+00000,0.17275543691529E-00002,0.24936663759292E-00002,0.19829949448818E-00002,-.89291664124983E-00003,0.29183837776505E+00002,0.99610958138166E+00000,0.29538812638724E+00000,0.19941731016297E+00001,0.96317175383600E-00003,0.10160153629248E-00002
0.27589405014905E+00001,0.22354667712530E-00002,0.12877036838323E-00002,0.13081894142642E+00000,0.12647559242567E+00000,0.77145830956871E+00000,0.16047653716229E-00002,0.22354667712530E-00002,0.18151651644120E-00002,-.52746148057970E-00003,0.32731304267615E+00002,0.99618887105158E+00000,0.29531784168522E+00000,0.19938557159899E+00001,0.97623208936001E-00003,0.85382603298550E-00003
0.27962056840144E+00001,0.20510013273692E-00002,0.11881685881352E-00002,0.13077562553632E+00000,0.12641714145954E+00000,0.78116400574946E+00000,0.15179777432692E-00002,0.20510013273692E-00002,0.16959101542373E-00002,-.50774156610205E-00003,0.32970370467175E+00002,0.99625049210067E+00000,0.29526894580627E+00000,0.19935980995784E+00001,0.98720439497356E-00003,0.71173566702287E-00003
0.28332623953505E+00001,0.20315872310749E-00002,0.67171284400576E-00003,0.13075565852628E+00000,0.12638732665038E+00000,0.79442783579628E+00000,0.15160871556165E-00002,0.20315872310749E-00002,0.16881099304272E-00002,-.10163970864214E-00002,0.31341582581047E+00002,0.99629787231819E+00000,0.29524640390278E+00000,0.19934136106796E+00001,0.10022091020128E-00002,0.68844968272187E-00003
0.28708159194975E+00001,0.20528385287762E-00002,-.11640946881092E-00003,0.13076129896863E+00000,0.12639152301586E+00000,0.81142970507470E+00000,0.15361061985110E-00002,0.20528385287762E-00002,0.17084597157276E-00002,-.18248691845386E-00002,0.31704141908484E+00002,0.99634048307561E+00000,0.29525277189625E+00000,0.19932775881546E+00001,0.10204147157343E-00002,0.69644035133523E-00003
0.29082521722652E+00001,0.21056396647479E-00002,-.35781817004926E-00003,0.13074228404279E+00000,0.12640216574967E+00000,0.82730330009516E+00000,0.15719843552289E-00002,0.21056396647479E-00002,0.17498831819666E-00002,-.21077013520158E-00002,0.27523404227684E+00002,0.99640969957055E+00000,0.29523130371828E+00000,0.19930664256494E+00001,0.10382510106813E-00002,0.72244498732306E-00003
0.29456106006057E+00001,0.21043647758452E-00002,-.32784118890696E-00003,0.13066800002014E+00000,0.12638837906229E+00000,0.83660745219412E+00000,0.15781370633666E-00002,0.21043647758452E-00002,0.17535763257727E-00002,-.20814175146796E-00002,0.30905021272748E+00002,0.99652590931604E+00000,0.29514742081445E+00000,0.19926447191095E+00001,0.10509028236057E-00002,0.70387246195425E-00003
0.29829340977337E+00001,0.20476500025487E-00002,-.26532639894058E-00003,0.13063350962045E+00000,0.12638741662334E+00000,0.84739539555779E+00000,0.15557761330150E-00002,0.20476500025487E-00002,0.17197351378908E-00002,-.19850615368314E-00002,0.30728127013342E+00002,0.99661235769439E+00000,0.29510846550655E+00000,0.19923709500283E+00001,0.10629692979719E-00002,0.65670108536087E-00003
0.30000000000000E+00001,0.20288888401728E-00002,-.40229750400181E-00003,0.13063104158856E+00000,0.12639551382555E+00000,0.85177213712858E+00000,0.15490345828420E-00002,0.20288888401728E-00002,0.17089502561986E-00002,-.21112477602004E-00002,0.29743745043203E+00002,0.99664244356485E+00000,0.29510567778178E+00000,0.19922869821105E+00001,0.10682518329674E-00002,0.64086652895033E-00003
0.30192130917643E+00001,0.20142521750683E-00002,-.92369119783863E-00003,0.13063052276328E+00000,0.12641246357141E+00000,0.85748800453100E+00000,0.15452631929883E-00002,0.20142521750683E-00002,0.17014962108546E-00002,-.26251874086932E-00002,0.28945568907531E+00002,0.99667748405851E+00000,0.29510509174787E+00000,0.19922012713940E+00001,0.10752241137187E-00002,0.62635020089898E-00003
0.30557811987958E+00001,0.21166274515541E-00002,-.18590938000345E-00002,0.13061305810254E+00000,0.12646589216519E+00000,0.87095947777572E+00000,0.16045960289335E-00002,0.21166274515541E-00002,0.17750269147891E-00002,-.36341207148236E-00002,0.26114310088798E+00002,0.99677132397847E+00000,0.29508536403617E+00000,0.19919815407645E+00001,0.10909083668959E-00002,0.68462631187313E-00003
0.30922159224204E+00001,0.23115066010239E-00002,-.10826129866016E-00002,0.13055814711525E+00000,0.12650201488495E+00000,0.88339419008606E+00000,0.17095491166367E-00002,0.23115066010239E-00002,0.19099176559400E-00002,-.29925306425415E-00002,0.24360081744996E+00002,0.99689156584213E+00000,0.29502332915127E+00000,0.19916862790515E+00001,0.11056407818352E-00002,0.80997768094470E-00003
0.31285947187748E+00001,0.22191809151379E-00002,-.10282606452548E-00002,0.13050097874370E+00000,0.12652096659723E+00000,0.89446427059358E+00000,0.16696986242570E-00002,0.22191809151379E-00002,0.18525870527486E-00002,-.28808476980034E-00002,0.21764142567313E+00002,0.99700524569588E+00000,0.29495873015694E+00000,0.19914093433889E+00001,0.11183662547198E-00002,0.73564419648123E-00003
0.31652926427772E+00001,0.20474530825697E-00002,-.19535895185895E-00002,0.13047238376696E+00000,0.12657520693269E+00000,0.91109640403405E+00000,0.15933932214359E-00002,0.20474530825697E-00002,0.17444161326641E-00002,-.36980056512535E-00002,0.22408860690965E+00002,0.99710546756827E+00000,0.29492641315754E+00000,0.19912016349567E+00001,0.11370520783242E-00002,0.60625604701207E-00003
0.32016507626532E+00001,0.20454546489641E-00002,-.25158485967428E-00002,0.13045475293741E+00000,0.12665680841345E+00000,0.92816731636122E+00000,0.16018754649387E-00002,0.20454546489641E-00002,0.17494031442749E-00002,-.42652517410177E-00002,0.21104054495946E+00002,0.99719078999330E+00000,0.29490648567233E+00000,0.19910154101410E+00001,0.11555493950616E-00002,0.60181456997222E-00003
0.32378356992175E+00001,0.21331950028388E-00002,-.20156796658601E-00002,0.13042055837504E+00000,0.12672789911101E+00000,0.94062934991654E+00000,0.16530643165838E-00002,0.21331950028388E-00002,0.18128769596755E-00002,-.38285566255356E-00002,0.19159493870120E+00002,0.99728734722314E+00000,0.29486783296368E+00000,0.19907642472582E+00001,0.11698633932795E-00002,0.65298678475972E-00003
0.32736815269918E+00001,0.20906950430117E-00002,-.23492077362108E-00002,0.13038989833327E+00000,0.12679736693846E+00000,0.95022624713883E+00000,0.16385848236172E-00002,0.20906950430117E-00002,0.17892609200872E-00002,-.41384686562979E-00002,0.17189495293402E+00002,0.99737779071613E+00000,0.29483317128310E+00000,0.19905512459031E+00001,0.11826444399731E-00002,0.61583574187316E-00003
0.33095826283238E+00001,0.20933128293849E-00002,-.27143118764049E-00002,0.13036187380174E+00000,0.12689126970481E+00000,0.96107176421182E+00000,0.16471708352840E-00002,0.20933128293849E-00002,0.17957136188418E-00002,-.45100254952467E-00002,0.17254367840448E+00002,0.99746086970244E+00000,0.29480148552513E+00000,0.19903535532305E+00001,0.11964677205647E-00002,0.60161807785981E-00003
0.33453511277234E+00001,0.22082536424141E-00002,-.27743862573748E-00002,0.13031443698168E+00000,0.12697060685083E+00000,0.97067360702390E+00000,0.17117399042346E-00002,0.22082536424141E-00002,0.18772578720434E-00002,-.46516441294182E-00002,0.15648221013556E+00002,0.99754595652539E+00000,0.29474784362420E+00000,0.19901315632826E+00001,0.12097290788017E-00002,0.68241825793949E-00003
0.33814737309382E+00001,0.22445283898326E-00002,-.31893147858646E-00002,0.13028988577800E+00000,0.12707817616195E+00000,0.98295929997518E+00000,0.17380895684760E-00002,0.22445283898326E-00002,0.19072084372446E-00002,-.50965232231092E-00002,0.16807693893222E+00002,0.99761132135131E+00000,0.29472007711047E+00000,0.19899555358494E+00001,0.12250878888200E-00002,0.69293652098486E-00003
0.34169974108355E+00001,0.20645025158767E-00002,-.26967097618142E-00002,0.13022832202680E+00000,0.12715074981840E+00000,0.99835681754346E+00000,0.16576259613706E-00002,0.20645025158767E-00002,0.17935252195642E-00002,-.44902349813784E-00002,0.21020835466666E+00002,0.99768245494652E+00000,0.29465043925167E+00000,0.19897063575183E+00001,0.12436139584505E-00002,0.56089222362167E-00003
0.34513381596886E+00001,0.23113558500562E-00002,-.28217917906643E-00002,0.13017327463071E+00000,0.12725582102667E+00000,0.10137207615907E+00001,0.17917043370549E-00002,0.23113558500562E-00002,0.19654346215381E-00002,-.47872264122024E-00002,0.21025547192178E+00002,0.99774967964800E+00000,0.29458815842993E+00000,0.19894985798507E+00001,0.12637251491265E-00002,0.71686253291839E-00003
0.34860969279363E+00001,0.23304005717724E-00002,-.25520422759861E-00002,0.13007981360820E+00000,0.12732357626999E+00000,0.10300016662501E+00001,0.18107818432931E-00002,0.23304005717724E-00002,0.19843157885487E-00002,-.45363580645348E-00002,0.25482978631674E+00002,0.99782273880817E+00000,0.29448238612658E+00000,0.19892171820547E+00001,0.12828073053882E-00002,0.72567440719779E-00003
0.35000000000000E+00001,0.22273147444539E-00002,-.25454535442362E-00002,0.13004990241913E+00000,0.12735503241539E+00000,0.10377089832706E+00001,0.17637473319802E-00002,0.22273147444539E-00002,0.19185368861031E-00002,-.44639904303393E-00002,0.25396973889481E+00002,0.99784508486245E+00000,0.29444852681935E+00000,0.19891237454950E+00001,0.12918325598540E-00002,0.64621235579073E-00003
0.35212714726582E+00001,0.21229557339405E-00002,-.22913754647770E-00002,0.13000765030455E+00000,0.12740599287924E+00000,0.10496726424522E+00001,0.17186106576453E-00002,0.21229557339405E-00002,0.18535831421943E-00002,-.41449586069712E-00002,0.25544352329428E+00002,0.99786197489467E+00000,0.29440069101431E+00000,0.19890164315568E+00001,0.13057568248835E-00002,0.56074164355559E-00003
0.35568155718497E+00001,0.20969612499357E-00002,-.29107168653821E-00002,0.12993199870344E+00000,0.12750279988409E+00000,0.10674297238013E+00001,0.17165923236632E-00002,0.20969612499357E-00002,0.18435316536697E-00002,-.47542485190518E-00002,0.22390055374481E+00002,0.99787407243699E+00000,0.29431502249963E+00000,0.19888587141749E+00001,0.13273924159261E-00002,0.53224456157590E-00003
0.35920782252280E+00001,0.21560840370946E-00002,-.25095812874805E-00002,0.12983017784101E+00000,0.12759621632736E+00000,0.10830908322716E+00001,0.17553870976507E-00002,0.21560840370946E-00002,0.18890831318841E-00002,-.43986644193646E-00002,0.20271622210085E+00002,0.99789780997623E+00000,0.29419968030915E+00000,0.19886325138810E+00001,0.13457726479086E-00002,0.55933586933838E-00003
0.36277280376755E+00001,0.21407104965944E-00002,-.17473407829257E-00002,0.12969155965064E+00000,0.12765558137185E+00000,0.10994004495592E+00001,0.17573943324453E-00002,0.21407104965944E-00002,0.18852354453263E-00002,-.36325762282520E-00002,0.25811957129375E+00002,0.99791820641362E+00000,0.29404258155426E+00000,0.19883772892415E+00001,0.13650303347606E-00002,0.53216361969585E-00003
0.36632525642683E+00001,0.20941106051507E-00002,-.17616010505908E-00002,0.12955483180903E+00000,0.12771211094840E+00000,0.11203054112775E+00001,0.17461227732629E-00002,0.20941106051507E-00002,0.18621265906663E-00002,-.36237276412570E-00002,0.19077587225299E+00002,0.99791424227555E+00000,0.29388754290150E+00000,0.19881725568787E+00001,0.13892164594205E-00002,0.48365590841171E-00003
0.36986763972502E+00001,0.20880647659660E-00002,-.17414008827492E-00002,0.12941611772843E+00000,0.12777856969697E+00000,0.11407514782807E+00001,0.17549823637107E-00002,0.20880647659660E-00002,0.18660055372571E-00002,-.36074064200063E-00002,0.15486293660837E+00002,0.99789298395494E+00000,0.29373016838410E+00000,0.19879959414201E+00001,0.14130495398520E-00002,0.46336819856212E-00003
0.37339832023622E+00001,0.21813199186995E-00002,-.13320214161581E-00002,0.12925101801543E+00000,0.12783002831652E+00000,0.11597977438575E+00001,0.18130149914188E-00002,0.21813199186995E-00002,0.19357440134065E-00002,-.32677654295646E-00002,0.13827855728250E+00002,0.99787053687328E+00000,0.29354274874985E+00000,0.19877979379886E+00001,0.14356310882465E-00002,0.51568129186665E-00003
0.37691456544983E+00001,0.23146792358921E-00002,-.68796759986426E-00003,0.12906358112532E+00000,0.12785835660368E+00000,0.11796686908204E+00001,0.18914604327433E-00002,0.23146792358921E-00002,0.20325014169250E-00002,-.27204690167893E-00002,0.21274462669367E+00002,0.99785211133727E+00000,0.29332982701539E+00000,0.19875800569591E+00001,0.14589329402033E-00002,0.59323397596727E-00003
0.38041601108170E+00001,0.23338702524374E-00002,-.31950413632667E-00005,0.12885921347779E+00000,0.12786337829771E+00000,0.12007519096008E+00001,0.19132038325682E-00002,0.23338702524374E-00002,0.20533836267897E-00002,-.20565786681530E-00002,0.15341581151956E+00002,0.99782763344451E+00000,0.29309749626793E+00000,0.19873694153028E+00001,0.14831755061633E-00002,0.58589742688581E-00003
0.38390755826896E+00001,0.22663556754745E-00002,-.19440194839048E-00003,0.12865104479955E+00000,0.12786544706221E+00000,0.12217480003497E+00001,0.18917096954777E-00002,0.22663556754745E-00002,0.20165333542307E-00002,-.22109353026212E-00002,0.14229498677825E+00002,0.99778887197737E+00000,0.29286065491919E+00000,0.19871754881158E+00001,0.15074420865088E-00002,0.52282812889051E-00003
0.38739850870728E+00001,0.22636985785183E-00002,0.44701473449542E-00003,0.12844049846227E+00000,0.12786239966630E+00000,0.12423780881109E+00001,0.19029779652892E-00002,0.22636985785183E-00002,0.20231778678439E-00002,-.15761631333485E-00002,0.10769655324611E+00002,0.99774549094318E+00000,0.29262091342700E+00000,0.19869790152271E+00001,0.15319793518768E-00002,0.50579250194377E-00003
0.39088778307124E+00001,0.22785121387270E-00002,0.10816159739332E-00002,0.12821408761191E+00000,0.12782650697483E+00000,0.12628907758885E+00001,0.19229030574401E-00002,0.22785121387270E-00002,0.20413890947632E-00002,-.95977312082999E-00003,0.10570516228895E+00002,0.99770300674663E+00000,0.29236288821932E+00000,0.19867715323027E+00001,0.15562896756697E-00002,0.50081318901758E-00003
0.39437409262801E+00001,0.23127500600223E-00002,0.12775505294188E-00002,0.12799546904343E+00000,0.12778529014574E+00000,0.12848211433532E+00001,0.19529961616758E-00002,0.23127500600223E-00002,0.20728579022546E-00002,-.79530737283585E-00003,0.10994342338618E+00002,0.99765650574619E+00000,0.29211352706717E+00000,0.19865744762056E+00001,0.15816061321296E-00002,0.50713890804802E-00003
0.39786115896327E+00001,0.23239276435522E-00002,0.17847030816510E-00002,0.12777865098065E+00000,0.12772984742230E+00000,0.13057286261496E+00001,0.19715347161517E-00002,0.23239276435522E-00002,0.20889551459132E-00002,-.30425206426217E-00003,0.10513789686623E+00002,0.99760336847865E+00000,0.29186600918989E+00000,0.19863768008279E+00001,0.16065245405324E-00002,0.49601706576476E-00003
0.40000000000000E+00001,0.23315877762144E-00002,0.19382792978358E-00002,0.12764785202020E+00000,0.12768748408973E+00000,0.13182323440941E+00001,0.19832935573267E-00002,0.23315877762144E-00002,0.20993958172397E-00002,-.16111651940387E-00003,0.85939326708356E+00001,0.99757115615474E+00000,0.29171658851267E+00000,0.19862509156932E+00001,0.16216576402740E-00002,0.49080416735329E-00003
0.40130830087467E+00001,0.23366905365994E-00002,0.19878607167001E-00002,0.12757138494289E+00000,0.12766063738807E+00000,0.13259888353147E+00001,0.19906985666783E-00002,0.23366905365994E-00002,0.21060403752302E-00002,-.11817965853007E-00003,0.10810342480055E+00002,0.99755128471748E+00000,0.29162919943299E+00000,0.19861743697906E+00001,0.16309059859763E-00002,0.48856712231799E-00003
0.40479412280736E+00001,0.23711830274616E-00002,0.23383345557730E-00002,0.12738107268741E+00000,0.12758527293223E+00000,0.13460552121598E+00001,0.20207654151169E-00002,0.23711830274616E-00002,0.21376016528958E-00002,0.20073290287726E-00003,0.11151316128255E+00002,0.99749638460638E+00000,0.29141159058098E+00000,0.19859730145911E+00001,0.16551233439901E-00002,0.49763918968316E-00003
0.40827400921581E+00001,0.23657891531685E-00002,0.28471436929896E-00002,0.12719951608492E+00000,0.12748914135278E+00000,0.13677551192668E+00001,0.20318094485514E-00002,0.23657891531685E-00002,0.21432548094286E-00002,0.70388888356101E-00003,0.13416660896517E+00002,0.99744091464357E+00000,0.29120384164696E+00000,0.19857617399355E+00001,0.16811641525111E-00002,0.47488426847699E-00003
